Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,confidence
1541,B000E7WM0K,A2GBFT3IGK7862,"Frankly Speaking ""Hard work never killed anyo...",0,0,4,1309824000,More than just a taste of Thai,provided you use clean preferably purified water to cook this it can be a great tasting hold over to a main meal far superior to most instant noodle packages out there and for the most part gluten and meat free except for the shrimp flavorbr br while some people have remarked on the oversized packaging this actually allows for a good and thorough mixing of the flavor packets and noodles with little chance of spillagebr br while the coconut ginger variety tastes good it may be a bit too subtle for those looking for an actual taste of thai id recommend the thai peanut noodles for those seeking something with a bit more of a pronounced thai flavor and highly recommend the a taste of thai peanut salad dressing added to salads meats or the peanut noodles for a very spicy thai experiencebr br overall for the taste and quantity the subscribe and save offer provides the best deal comparatively speaking in terms of price walmart offers most of these noodles a few cents cheaper compared to the subscription price but do not seem to carry the coconut ginger variety at least not at the store near mebr br if you havent tried this brand of instant noodles yet i think youll be in for a treat,POSITIVE,96.3
1542,B000E7WM0K,A1MJV8L3KIDDXD,Carole in OK,0,0,5,1255996800,Taste of Thai Coconut Ginger soup,i really like this soup  it is mild and i dont like anything that is to hot  it is just right  has a good flavor and is something i can take to work and pop in the microwave i would buy it again and again,POSITIVE,100.0
1543,B000E7WM0K,AV727S21MQ8IB,Kikitastrophe,0,0,5,1245542400,Delicious!,this is quick easy and portable and i think it tastes great its my favorite flavor,POSITIVE,100.0
1544,B000E7WM0K,A3BSTFFIKK5YTW,"BOATS99 ""BOATS99""",0,0,3,1242000000,OKAY IN A PINCH...,i bought these at walmart for less then  dollars a boxthere over   a box amazon for box of sixthen you need to add another  dollars to your order to get free shipping i would not buy these again could be better if you added chicken or an egg like other reviewers mentioned my box does say gluten free so maybe there are  versions,NEGATIVE,99.7
1545,B000E7WM0K,A3NITES609Z2LN,Jenn L,0,0,3,1235865600,Now containing gluten!,a year or so ago i use to buy these quite often because they were glutenfree  last month i decided to order some again and this product no longer says glutenfree on the packaging and contains wheat  i didnt want them to go to waste so i ate one anyway  i became very sick  i do enjoy this product but will not be purchasing again because of the wheat  just a warning for those of you who also have issues with wheatgluten,NEGATIVE,99.7
1546,B000E7WM0K,A3EL8P50JQ5OIF,A. Smith,0,0,2,1196380800,"not bad, but I won't reorder",thanks for the egg tip it works very well and really helps this product  nevertheless i ended up giving away three of the six containers because i was not thrilled with the nutritional information,POSITIVE,98.6
1547,B000E7WM0K,AINZRFRVI8H8E,"Juliet ""Celiac Kid Mom""",0,0,4,1173916800,Great gluten free quick fix meal,its very tasty and very easy to make  if youre in need of a very quick filling meal and it needs to be gluten free this works out great  try the thai peanut one too,POSITIVE,99.9
1548,B000E7WM0K,A3BJ9NS09YGQT5,"Atl Chris ""Atl Chris""",0,0,5,1164585600,Easy and delicious,we ordered a pack of these and ate through them very quickly my husband and i both like taking them to work for lunch heres my recipe so that i get more protein i slip a fresh unbroken egg into the box before i leave home in the morning then i add the egg to the water before i cook it at lunchtime,NEGATIVE,96.3
1549,B000E7WM0K,A160JZXED5K7P1,gf gal,0,0,4,1163030400,Gluten free goodness,very tasty glutenfree option  my kids loved it as it wasnt too spicy,POSITIVE,99.8
1550,B000E7WM0K,A3G12K8YIPCKQ,"Janice Miller ""Amazon Warrior""",0,0,4,1156464000,Tasty and Easy,the thai coconut ginger noodles are quick and easy to prepare you will be rewarded with delicious noodles to enjoy by yourself or share as a side dish with another noodle enjoyer,POSITIVE,100.0
1551,B000E7WM0K,A2AJ5VNBX7RGPP,Lucy Ackland,0,0,5,1156118400,"Quick, Yummy, Unusual Soup",i liked this so much that i reordered and will keepbr br reordering,NEGATIVE,85.8
1552,B000E7WM0K,AMRNR2G8VYZUM,Jonathan Wilcox,1,2,2,1176076800,Eh...,i had recently tried a similar product from trader joes and not having a tjs around me presently i decided to try this more readilyavailable variation  i didnt really like this thing too much  for starters there is too much packaging for my liking  too many things to throw away  and i agree with a previous reviewer that theyre kind of big cartons for how much they hold  inside the container are  packages  one for noodles and three for various seasonings  then you have to add water  they give you a fill line but its kind of awkward  then microwave for  minutes  then stir then microwave again for one minute  the one from trader joes only has two packets  one for noodles one for sauce  and no water involved  just microwave for  minutes and youre done  and those are a lot tastier  i didnt like the texture of this thing everything clumped together too much and it really didnt have much taste especially considering the three different packets of seasoning i put in  time to try a couple of the other brands of these things,NEGATIVE,99.1
1553,B000E7WM0K,A2KLFH9FCWURBJ,"Angela Bull ""Lady Roxianna""",0,1,1,1199318400,Horrible smell,i bought these for my son to take to work for lunch apparently his coworkers found the smell so offensive they asked him not to eat it at work again maybe it was a bad batch,NEGATIVE,100.0
1554,B000E7WM0K,A2PNOU7NXB1JE4,"Peggy ""pab920""",0,1,3,1168300800,For $2.00 a box it's okay,i dont plan on reordering it but it was definitely edible and filling since i added chicken,POSITIVE,100.0
1555,B000E7WM0K,A1MJSWI87ZME83,Gillian,1,3,1,1176249600,Tasteless mess,i tried these as i love thai food ginger and coconut that was my problem as this mess does not even vaguely resemble thai food and has no discernible ginger or coconut taste plus the noodles stick together even when prepared as suggested and come out in a big clump when you try to eat thembr br also the nutrition label is misleading i am dieting and read labels very carefully this says a serving is one cup and also says one package weighs oz half a cup i figured as it did not say otherwise and as this type of meal is usually one serving that after adding water there would be one serving per package not so one package is actually two servings or over  calories this is far more than any other prepackaged noodle meal i have seenbr br the excessive calorie content might have been ok had the product tasted good but it doesnt i would definitely recommend you stay away from this mess,NEGATIVE,100.0
1556,B000E7WM0U,A1P5FEFX2JNK4T,C. Crowe,5,5,5,1171238400,Yum!,this is a great and delicious way to eat thia food at home  just melt the entire packet if you like it spicy into two cans of coconut milk in a pan  then add your favorite meat and veggies  i usually use chicken strips and a bag of frozen asian veggies,POSITIVE,100.0
1557,B000E7WM0U,A35HOUWHAYZZN6,Hedera Femme,3,3,5,1179619200,tasty and so easy,while the restaurants always do it best these curry pastes are pretty tasty its easy to use  fast and you can add the meat and veggies of your choice for those of you scared of something spicy you might use a little less but for most its just right and for those that like it spicier you can add a little crushed red pepper since the coconut milk has to be added separately you can also control the fat contentyou can go light or go with the much yummier creamy stuff i find the green curry is a little sweeter than the red and panang curries and is maybe a little less spicy,POSITIVE,99.4
1558,B000E7WM0U,A1QEZ01P4PH82D,"Rufus the Dog ""Rufus""",3,3,5,1162512000,Hot Hot Hot,much hotter than your normal green curry one pack makes many servings,POSITIVE,96.0
1559,B000E7WM0U,A1WOMXOEX90ARI,"Avid Camper ""WS""",1,1,4,1275436800,Very Good Thai Green Curry!!!,used to use another brand that changed in a jar but this is so much better has a very pleasing hot spicy taste with a hint of lemonlime and a good amount of heat it is a little too salty though if you like to use a fair amount to spice it up we wish it had a lower sodium content while made from scratch with fresh ingredients is always better this is the next best thing really good with chicken beef pork tofu and veggie dishes quick and easy to make goodforyou meals we dont like the packaging and wish it were in a jar but other than that and the sodium content we like it will buy again,POSITIVE,97.4
